driverId,name,ssn,location,certified,wage-plan
67,Christina Garcia,404-63-9927,"Unit 1850 Box 5254
DPO AP 04224",N,hours
68,Cheyenne Zamora,348-89-0965,"9355 Randy Vista
Port Alejandro, OK 69567",Y,hours
69,Wendy Smith,167-40-1422,"73370 Snyder Key
Jamesfurt, WY 82104",N,hours
70,James Mitchell,764-09-1838,"647 Thomas Islands
Richardsfort, LA 46734",Y,hours
71,Curtis Estrada,501-06-0619,"956 Castillo Road
Arroyostad, WA 38513",N,miles
72,Daniel Moore,736-51-0261,"4823 Jones Highway Suite 827
Andrewton, NV 26362",N,miles
73,Jamie Perez,632-89-4919,"95432 Kirk Station
Kimberlychester, MD 77679",Y,miles
74,Curtis Rose,737-21-7807,"7888 Baldwin Rue Suite 190
Andrewhaven, NH 58847",N,miles
75,Courtney Nguyen,152-15-2942,"03950 Brent Glens
East Ruben, WV 87374",N,miles
76,Hector Lewis,543-40-9323,"5134 Michael Key
Turnerfort, MS 41483",N,hours
77,Jason Adams,202-50-4366,"7893 Henry Skyway
Morenomouth, MS 94415",Y,hours
78,Christina Wang,546-50-4687,"440 Romero Wells Suite 095
South Amystad, WI 37744",N,hours
79,Gregory Dean,417-60-5976,"687 Logan Squares
East Garymouth, GA 47390",N,hours
80,Sonya Mann,075-01-1360,"11422 Garrett Crossing Apt. 875
Christopherhaven, KS 37191",Y,miles
81,Jacob Wilson,810-54-5031,"4928 David Terrace
East Jessicaberg, MN 03551",N,hours
82,Katherine Fisher,752-42-5075,"997 Tracy Village
Lake Mary, AK 73774",Y,hours
83,Rachael Bradley,196-86-8608,"4686 Singh Fort Suite 791
New Matthewchester, MT 49527",Y,miles
84,Jennifer Moss,081-48-1817,"034 Baker Spurs Apt. 172
Meganbury, VA 24850",Y,hours
85,James Harper,847-07-9853,"5393 Sarah Streets Apt. 188
Elizabethmouth, MT 64793",N,miles
86,Sharon Brandt,412-65-9809,"PSC 4633, Box 0128
APO AA 69214",Y,miles
87,Jeffrey Zavala,744-67-4555,"5476 Martinez Lock
North Kayla, AK 21709",N,hours
88,Curtis Schultz,727-33-8998,"378 Booth Highway Apt. 938
Kyleside, SD 75436",Y,miles
89,Susan Serrano,528-56-2244,"28464 Harper Land
Lucastown, IN 74507",Y,miles
90,Benjamin Neal,287-09-3686,"91119 Robertson Port
Lake Lauren, VT 29143",N,miles
91,Sergio Murray,511-04-1573,"Unit 6766 Box 9108
DPO AE 28832",Y,hours
92,Cynthia Gill,037-17-4007,"2864 Peterson Crest
Markchester, NV 27767",N,miles
93,Jennifer Johnson,116-35-8894,"Unit 9915 Box 1494
DPO AE 41563",N,hours
94,Joshua Doyle,509-10-3739,"591 Samantha Burgs Apt. 892
New Kyle, CT 97298",N,hours
95,Jessica Fuller,880-01-8798,"9527 Davidson Well
East Kathleen, PW 37699",Y,hours
96,Brittney Horton,181-77-3472,"927 Ramirez Haven Apt. 200
Smithview, VT 60668",Y,hours
97,Jamie Bowen,834-37-3166,"51364 Amy Streets
Lake Amy, NH 63804",N,miles
98,Brenda Mcbride,048-89-1780,"364 Jessica Mountain Apt. 259
New Loriburgh, CA 97154",Y,hours
99,Tammy Castillo,211-71-7404,"21827 Gonzales Plains Suite 808
Lunaland, MN 74348",Y,hours
100,Michael Taylor,344-79-5916,"50397 Jimenez Rue Apt. 323
Lake Christineton, ME 29831",Y,hours
101,Jerry Peters,713-69-8488,"173 Ponce Turnpike
North Joseph, HI 93286",Y,hours
102,Megan Jenkins,170-75-5165,"65793 Robert Ports
West Patrickfurt, IA 02134",Y,miles
103,Sherry Simon,160-30-2281,"4181 Wise Streets Suite 863
East Allen, OR 39620",Y,miles
104,Grant Jones,385-85-6246,"98098 Kim Grove
Mcgeeville, AS 87964",Y,hours
105,James Adams,556-94-5089,"6526 Barker Dam
Jeffreyhaven, AL 28249",Y,miles
106,Eric Smith,765-93-5184,"313 Kevin Cape
Stephentown, MP 76566",Y,miles
107,Shelby Carter,232-12-7411,"06980 Joanna Highway Suite 969
South Christine, MP 80782",Y,hours
108,Mrs. Angel Hodges,867-10-1783,"124 Jones Springs
Browningstad, OK 74662",N,miles
109,Michael Johnson,401-71-0292,"715 Phillips Lights
Lehaven, TX 79426",Y,miles
